State Bucket,Draw Call #,GPUTime (ms),GPUBusy (%),TessellatorBusy (%),VSBusy (%),VSTime (ms),HSBusy (%),HSTime (ms),DSBusy (%),DSTime (ms),GSBusy (%),GSTime (ms),PSBusy (%),PSTime (ms),CSBusy (%),CSTime (ms),PrimitiveAssemblyBusy (%),TexUnitBusy (%),DepthStencilTestBusy (%),VSVerticesIn,VSVALUInstCount,VSSALUInstCount,VSVALUBusy (%),VSSALUBusy (%),HSPatches,HSVALUInstCount,HSSALUInstCount,HSVALUBusy (%),HSSALUBusy (%),GSPrimsIn,GSVerticesOut,GSVALUInstCount,GSSALUInstCount,GSVALUBusy (%),GSSALUBusy (%),PSPixelsOut,PSExportStalls (%),PSVALUInstCount,PSSALUInstCount,PSVALUBusy (%),PSSALUBusy (%),TexTriFilteringPct (%),TexVolFilteringPct (%),TexAveAnisotropy,State Hash
glDrawArrays,233,0.0048,100,1.164,17.848,0.000856706,0,0,0,0,0,0,100,0.0048,0,0,9.68205,60.4868,62.6855,36,202,7,0.0453566,0.00314352,0,0,0,0,0,0,0,0,0,0,0,130600,3.86007,34,4,16.4297,3.86581,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,229,0.00432,100,1.38438,22.1372,0.000956329,0,0,0,0,0,0,100,0.00432,0,0,11.9766,51.3545,15.5529,36,202,7,0.0539438,0.00373868,0,0,0,0,0,0,0,0,0,0,0,24587,0,34,4,3.62891,0.853862,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,188,0.00416,100,1.40643,22.0949,0.000919147,0,0,0,0,0,0,100,0.00416,0,0,11.9395,54.6903,10.0273,36,202,7,0.0548031,0.00379824,0,0,0,0,0,0,0,0,0,0,0,19747,0,34,4,3.0336,0.713788,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,231,0.00368,100,1.301,19.8482,0.000730414,0,0,0,0,0,0,100,0.00368,0,0,10.7734,59.8599,35.8396,36,202,7,0.0506947,0.00351349,0,0,0,0,0,0,0,0,0,0,0,50238,0,34,4,6.7922,1.59816,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,206,0.00368,100,1.71039,25.7984,0.000949383,0,0,0,0,0,0,90.0669,0.00331446,0,0,13.9841,31.9722,3.95397,36,202,7,0.0666473,0.00461912,0,0,0,0,0,0,0,0,0,0,0,6295,0,34,4,1.16462,0.274029,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,250,0.00352,100,1.33087,20.5833,0.000724532,0,0,0,0,0,0,100,0.00352,0,0,11.1399,66.6051,16.8926,36,202,7,0.0518587,0.00359417,0,0,0,0,0,0,0,0,0,0,0,45167,0,34,4,6.42216,1.5111,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,166,0.00352,100,1.70007,25.69,0.000904288,0,0,0,0,0,0,95.1341,0.00334872,0,0,13.9495,34.172,4.21345,36,202,7,0.0662451,0.00459125,0,0,0,0,0,0,0,0,0,0,0,6815,0,34,4,1.23126,0.289708,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,171,0.00336,100,1.29735,19.6164,0.000659111,0,0,0,0,0,0,100,0.00336,0,0,10.6431,55.2294,22.4674,36,202,7,0.0505526,0.00350364,0,0,0,0,0,0,0,0,0,0,0,41480,0,34,4,5.75179,1.35336,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,248,0.00336,100,1.52191,24.1063,0.000809973,0,0,0,0,0,0,100,0.00336,0,0,13.0232,42.4985,9.87364,36,202,7,0.0593029,0.0041101,0,0,0,0,0,0,0,0,0,0,0,15831,0,34,4,2.62083,0.616667,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,249,0.00336,100,1.42983,22.1094,0.000742877,0,0,0,0,0,0,100,0.00336,0,0,11.9793,51.6792,15.1699,36,202,7,0.0557149,0.00386143,0,0,0,0,0,0,0,0,0,0,0,24397,0,34,4,3.64428,0.857477,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,146,0.00336,100,1.68425,25.3418,0.000851484,0,0,0,0,0,0,94.4447,0.00317334,0,0,13.7755,33.5915,4.14566,36,202,7,0.0656287,0.00454853,0,0,0,0,0,0,0,0,0,0,0,6885,0,34,4,1.29013,0.30356,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,172,0.00336,100,1.29151,20.122,0.000676098,0,0,0,0,0,0,100,0.00336,0,0,10.8642,43.381,13.5409,36,202,7,0.0503249,0.00348786,0,0,0,0,0,0,0,0,0,0,0,33023,0.208728,34,4,4.96145,1.1674,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
glDrawArrays,203,0.0032,100,2.05714,31.5746,0.00101039,0,0,0,0,0,0,12.202,0.000390463,0,0,17.1365,0.831746,0.0634921,36,202,7,0.0801587,0.00555556,0,0,0,0,0,0,0,0,0,0,0,41,0,34,4,0.0136551,0.00321295,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>3</Attachment></Depth><FBO>2</FBO><FS>2</FS><GS>0x0000000000000000</GS><Program>3</Program><Stencil><Enabled>1</Enabled><Attachment>0</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>1</VS></hash>
