State Bucket,Draw Call #,GPUTime (ms),GPUBusy (%),TessellatorBusy (%),VSBusy (%),VSTime (ms),HSBusy (%),HSTime (ms),DSBusy (%),DSTime (ms),GSBusy (%),GSTime (ms),PSBusy (%),PSTime (ms),CSBusy (%),CSTime (ms),PrimitiveAssemblyBusy (%),TexUnitBusy (%),DepthStencilTestBusy (%),VSVerticesIn,VSVALUInstCount,VSSALUInstCount,VSVALUBusy (%),VSSALUBusy (%),HSPatches,HSVALUInstCount,HSSALUInstCount,HSVALUBusy (%),HSSALUBusy (%),GSPrimsIn,GSVerticesOut,GSVALUInstCount,GSSALUInstCount,GSVALUBusy (%),GSSALUBusy (%),PSPixelsOut,PSExportStalls (%),PSVALUInstCount,PSSALUInstCount,PSVALUBusy (%),PSSALUBusy (%),TexTriFilteringPct (%),TexVolFilteringPct (%),TexAveAnisotropy,State Hash
glDrawArrays,124,0.00208,100,1.0781,10.3783,0.000215869,0,0,0,0,44.545,0.000926536,17.983,0.000374047,0,0,4.75239,4.66634,0.0194837,36,8,2,0.00162364,0.00081182,0,0,0,0,0,12,72,472,27,0.0943366,0.0107927,200,0,34,4,0.0161296,0.00379521,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,185,0.00208,100,0.646631,10.2195,0.000212566,0,0,0,0,41.9353,0.000872254,33.8389,0.00070385,0,0,4.18558,11.5916,0.105175,36,8,2,0.000973843,0.000486921,0,0,0,0,0,12,72,472,27,0.0898185,0.0102758,908,0,34,4,0.0784133,0.0184502,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,269,0.00208,100,0.729526,11.0813,0.000230492,0,0,0,0,48.8993,0.00101711,13.9148,0.000289428,0,0,4.58261,6.83271,0.0791052,36,8,2,0.00109868,0.000549342,0,0,0,0,0,12,72,472,27,0.0958851,0.0109699,278,0,34,4,0.0325585,0.00766082,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,184,0.00192,100,0.750876,11.5888,0.000222505,0,0,0,0,44.823,0.000860601,18.2375,0.00035016,0,0,4.73934,3.82223,0.0124392,36,8,2,0.00113084,0.000565419,0,0,0,0,0,12,72,472,27,0.0952781,0.0109005,201,0,34,4,0.0286723,0.00674642,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,109,0.00176,100,1.19981,11.3621,0.000199973,0,0,0,0,49.5294,0.000871718,0,0,0,0,4.81732,4.75046,0,36,8,2,0.00180695,0.000903473,0,0,0,0,0,12,72,472,27,0.105448,0.0120639,0,0,0,0,0,0,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,159,0.0016,100,0.865147,13.3003,0.000212805,0,0,0,0,48.9248,0.000782796,0,0,0,0,5.32378,3.32508,0,36,8,2,0.00130293,0.000651466,0,0,0,0,0,12,72,472,27,0.105286,0.0120454,0,0,0,0,0,0,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,230,0.0016,100,0.551175,8.71752,0.00013948,0,0,0,0,36.9999,0.000591999,83.2575,0.00133212,0,0,3.74616,54.543,4.14294,36,8,2,0.000830082,0.000415041,0,0,0,0,0,12,72,472,27,0.079348,0.00907795,22368,0,34,4,1.40696,0.331049,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,95,0.0016,100,1.16852,11.0693,0.000177108,0,0,0,0,49.035,0.000784561,0,0,0,0,4.88878,4.52626,0,36,8,2,0.00175982,0.00087991,0,0,0,0,0,12,72,472,27,0.105304,0.0120475,0,0,0,0,0,0,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,210,0.00144,100,0.54144,8.51463,0.000122611,0,0,0,0,36.8043,0.000529981,89.6375,0.00129078,0,0,3.67266,55.3361,5.37689,36,8,2,0.000815421,0.000407711,0,0,0,0,0,12,72,472,27,0.078156,0.00894158,26805,0,34,4,1.63138,0.383854,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,129,0.00144,100,1.19069,11.2183,0.000161544,0,0,0,0,49.2094,0.000708615,0,0,0,0,4.88111,4.68027,0,36,8,2,0.00179321,0.000896604,0,0,0,0,0,12,72,472,27,0.106671,0.0122039,0,0,0,0,0,0,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,167,0.00144,100,0.558161,8.31694,0.000119764,0,0,0,0,41.3247,0.000595076,49.6208,0.000714539,0,0,3.70286,32.544,0.720398,36,8,2,0.000840605,0.000420302,0,0,0,0,0,12,72,472,27,0.0873531,0.00999378,3462,0,34,4,0.210761,0.0495909,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,144,0.00128,100,1.07263,10.1286,0.000129646,0,0,0,0,45.2352,0.000579011,18.442,0.000236058,0,0,4.7606,3.63789,0.0258465,36,8,2,0.0016154,0.000807702,0,0,0,0,0,12,72,472,27,0.0743916,0.00851091,200,0,34,4,0.0284674,0.00669822,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,228,0.00112,100,0.581039,8.94135,0.000100143,0,0,0,0,40.4018,0.0004525,49.5997,0.000555517,0,0,3.698,47.6811,1.21108,36,8,2,0.000875059,0.00043753,0,0,0,0,0,12,72,472,27,0.0854973,0.00978147,4653,0,34,4,0.308343,0.0725512,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,266,0.00112,100,0.744278,11.6125,0.00013006,0,0,0,0,49.1369,0.000550333,9.98413,0.000111822,0,0,4.81987,2.90537,0.0056045,36,8,2,0.0011209,0.00056045,0,0,0,0,0,12,72,472,27,0.0941349,0.0107697,90,0,34,4,0.0143714,0.0033815,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,249,0.00112,100,0.583224,9.1401,0.000102369,0,0,0,0,40.0203,0.000448227,51.6319,0.000578278,0,0,3.88669,46.1484,1.10672,36,8,2,0.000878349,0.000439174,0,0,0,0,0,12,72,472,27,0.087322,0.00999023,4797,0,34,4,0.307638,0.0723854,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,262,0.00112,100,0.858613,13.5025,0.000151228,0,0,0,0,49.5207,0.000554631,0,0,0,0,5.38185,2.9948,0,36,8,2,0.00129309,0.000646546,0,0,0,0,0,12,72,472,27,0.104852,0.0119957,0,0,0,0,0,0,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,46,0.00112,100,1.18593,11.4735,0.000128503,0,0,0,0,48.4638,0.000542794,0,0,0,0,4.84729,4.02215,0,36,8,2,0.00178603,0.000893017,0,0,0,0,0,12,72,472,27,0.0782826,0.00895606,0,0,0,0,0,0,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
glDrawArrays,18,0.00112,100,1.18423,11.1789,0.000125203,0,0,0,0,49.3029,0.000552192,0,0,0,0,4.88318,4.09488,0,36,8,2,0.00178348,0.000891742,0,0,0,0,0,12,72,472,27,0.0771202,0.00882307,0,0,0,0,0,0,0,0,0,<hash><Depth><Enabled>1</Enabled><Attachment>1</Attachment></Depth><FBO>1</FBO><FS>3</FS><GS>4</GS><Program>1</Program><Stencil><Enabled>1</Enabled><Attachment>1</Attachment></Stencil><TCS>0x0000000000000000</TCS><TES>0x0000000000000000</TES><VS>2</VS></hash>
